Product Name,Slug,Category,Price (EUR),Compare-At Price (EUR),In Stock,Image URL,Description
Haldiram Chilli Chatak Lachha,haldiram-chilli-chatak-lachha,snacks-crisps,2.69,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/45fa83e2-ebaf-4e1e-9192-2553be372885-e1719663564338.jpeg,Haldiram Chilli Chatak Lachha
Haldiram Madras Murmura Mix,haldiram-madras-murmura-mix,snacks-crisps,3.50,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/7a826cb4-a11d-4d2f-af01-aebab7c3de3c-e1719663492878.jpeg,Haldiram Madras Murmura Mix
Haldiram Bhel Puri,haldiram-bhel-puri,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/dd897b9b-f116-408e-95a8-eb642bbe3347.jpeg,Haldiram Bhel Puri
Haldiram Bhelpuri,haldiram-bhelpuri,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/82dac87d-a117-45df-a764-730dc57a453f.jpeg,Haldiram Bhelpuri
Haldiram Panchrattan,haldiram-panchrattan,snacks-crisps,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/bea3a49f-6a3b-49c1-9083-48e76f79f7f1.jpeg,Haldiram Panchrattan
Heera Bombay Mix 350G,heera-bombay-mix-350g,snacks-crisps,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/1fcfa150-71a1-433d-9dc7-e30371c015f5-e1719663180815.jpeg,Heera Bombay Mix 350G
Heera Balti Mix 350G,heera-balti-mix-350g,snacks-crisps,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/865bb9f7-0e89-4558-8cd2-78d759a2b38b-e1719663073486.jpeg,Heera Balti Mix 350G
Dekshin Kerala Mixture,dekshin-kerala-mixture,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/1b5547d6-feb3-4a59-83d7-8e1e406fb192.jpeg,Dekshin Kerala Mixture
Haldiram Gup Shup Peanuts,haldiram-gup-shup-peanuts,snacks-crisps,2.20,,no,https://umamifoods.ie/wp-content/uploads/2024/06/25c1bdbf-0ad5-4f94-aabb-110f5664bac0-e1719661738440.jpeg,Haldiram Gup Shup Peanuts
Dakshin Banana Chips,dakshin-banana-chips,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/caeea890-a251-4217-96c7-803e8885097e-e1719661652955.jpeg,Dakshin Banana Chips
Haldiram Methi sev,haldiram-methi-sev,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/184dc019-e390-4f47-8d89-bd60a9488724-rotated.jpeg,Haldiram Methi sev
Dakshin Rebbon Pakoda,dakshin-rebbon-pakoda,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/1516ad79-16f9-4036-9e8f-8c22f5141be9.jpeg,Dakshin Rebbon Pakoda
Haldiram Chatpata Matar,haldiram-chatpata-matar,snacks-crisps,4.49,,no,https://umamifoods.ie/wp-content/uploads/2024/06/c0a67fae-4960-404f-a246-611124c57844.jpeg,Haldiram Chatpata Matar
Haldiram Aloo Bhujia,haldiram-aloo-bhujia,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/fba8508f-24a6-4f7b-919c-fd870f469ee9.jpeg,Haldiram Aloo Bhujia
Haldiram Gujarati Mixture 200G,haldiram-gujarati-mixture-200g,snacks-crisps,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/4ea8f0a6-b787-43d6-a2ea-1092e44b4430.jpeg,Haldiram Gujarati Mixture 200G
Haldiram Chana Jor Garam,haldiram-chana-jor-garam,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/9a1ae134-a2eb-4a18-a570-cf96d58e63d7.jpeg,Haldiram Chana Jor Garam
Haldiram Kaju Mixture,haldiram-kaju-mixture,snacks-crisps,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/3fa616cf-c04d-47c1-a0cd-b9b3c7b1ea2b.jpeg,Haldiram Kaju Mixture
Haldiram Samosa,haldiram-samosa,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/191bc8f3-c6a8-4b93-b3be-3a81a6f66efb.jpeg,Haldiram Samosa
Viswas Avalose Unda,viswas-avalose-unda,snacks-crisps,3.49,,no,https://umamifoods.ie/wp-content/uploads/2024/06/52c45be5-78f3-40c4-9da1-b6da026de5a4-e1718814379680.jpeg,Viswas Avalose Unda
Viswas Spicy Hot Mixture,viswas-spicy-hot-mixture,snacks-crisps,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/82332fc1-b115-40bb-92da-0a92dfc7522d-e1718813526267.jpeg,Viswas Spicy Hot Mixture
Viswas Tapioca Chips Stick (Plain),viswas-tapioca-chips-stick-plain,snacks-crisps,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/VISWAS-TAPIOCA-2-rotated.jpeg,Viswas Tapioca Chips Stick (Plain)
Viswas Thrissur Spicy Mixture,viswas-thrissur-spicy-mixture,snacks-crisps,3.49,,no,https://umamifoods.ie/wp-content/uploads/2024/06/00802f12-cd37-4e4c-a489-2261718695cc.jpeg,Viswas Thrissur Spicy Mixture
Sofra Freekeh (Syria) Roasted Cracked Wheat,sofra-freekeh-syria-roasted-cracked-wheat,wheat-grains,7.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/7ee95c90-380d-4cb6-9b00-70dbeec9fea0.jpeg,Sofra Freekeh (Syria) Roasted Cracked Wheat 800g
Sofra Brown Fine Bulgur Wheat Brun Bulgur,sofra-brown-fine-bulgur-wheat-brun-bulgur,wheat-grains,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/40cfb550-b01e-4935-8f4f-0cd6f25a9eef.jpeg,Sofra Brown Fine Bulgur Wheat Brun Bulgur
Sofra White Fine Bulgur Wheat Brun Bulgur,sofra-white-fine-bulgur-wheat-brun-bulgur,wheat-grains,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/82dd0eeb-1f1a-4891-879a-14142a0eae13.jpeg,Sofra White Fine Bulgur Wheat Brun Bulgur
Sofra Butter Beans,sofra-butter-beans,lentils,5.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/9cdb399f-75e5-45c0-907f-48d6ce1291ef.jpeg,Sofra Butter Beans
Viswas Gingelly Ball,viswas-gingelly-ball,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/bfbe8075-6d9d-436f-a78a-d57f0089dea6.jpeg,Viswas Gingelly Ball
Kottackal Malabar Peanut Ball,kottackal-malabar-peanut-ball,sweets-choclates,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/96e2d8e4-5b46-421d-a3b1-3bb39c22432d.jpeg,Kottackal Malabar Peanut Ball
Viswas Black Tamarind,viswas-black-tamarind,spices,3.49,,no,https://umamifoods.ie/wp-content/uploads/2024/06/76d78244-124b-4d00-a5aa-ced975db6564.jpeg,Viswas Black Tamarind
Haldiram Balti Mixture,haldiram-balti-mixture,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/09251a69-f5e8-4009-bf58-94b4e684b882-rotated.jpeg,Haldiram Balti Mixture
Haldiram All in one,haldiram-all-in-one,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/4c251b0d-c086-4cd8-b633-5308aa1a16af-rotated.jpeg,Haldiram All in one
Haldiram Khatta Meetha,haldiram-khatta-meetha,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/e68f34b9-2bd8-4ce6-bbed-8ed4e2c9cbd6.jpeg,Haldiram Khatta Meetha 200g
Haldiram Ratlami Mixture,haldiram-ratlami-mixture,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/954c349b-1eee-4f6d-b417-e78d9ca1bf8d.jpeg,Haldiram Ratlami Mixture 200g
Haldiram Mini Bhakhar badi,haldiram-mini-bhakhar-badi,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/55a9c86d-ee18-4a88-8c93-157b98267d16-4.jpeg,Haldiram Mini Bhakhar badi 200g
Haldiram Shahi Mixture,haldiram-shahi-mixture,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/WhatsApp-Image-2024-05-13-at-15.41.15-rotated.jpeg,Haldiram Shahi Mixture 200g
Haldiram Moong Dal,haldiram-moong-dal,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/2b3fbe14-23be-42f5-83a1-502a1d89a489-rotated.jpeg,Haldiram Moong Dal
MTR Minute Meals Dal Fry 300g,mtr-minute-meals-dal-fry-300g,ready-meals,1.99,,no,https://umamifoods.ie/wp-content/uploads/2024/06/747aed95-5634-4506-90ee-ce37c627e25f.jpeg,MTR Minute Meals Dal Fry 300g
Haldiram Minute Khana Mutton Paneer (TOFU),haldiram-minute-khana-mutton-paneer-tofu,ready-meals,4.99,,no,https://umamifoods.ie/wp-content/uploads/2024/06/bf0d2291-4ac0-4317-bacb-5140bb84f420.jpeg,Haldiram Minute Khana Mutton Paneer (TOFU) 300g
Haldiram Minute Khana Aloo Mutter 300g,haldiram-minute-khana-aloo-mutter-300g,ready-meals,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/0d951537-08bc-4843-b947-d6b7bfcf1b62.jpeg,Haldiram Minute Khana Aloo Mutter 300g
Haldiram Masala Moong Dal,haldiram-masala-moong-dal,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/78f46c9c-5ef2-4391-abca-e620bd5e2f1e.jpeg,Haldiram Masala Moong Dal
Haldiram Chana Dal,haldiram-chana-dal,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/9d9c3dbe-9c1f-40e2-9b3f-36112374bb35-rotated.jpeg,Haldiram Chana Dal
Haldiram Boondi,haldiram-boondi,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/9a5b1933-938c-4be0-b586-de18536b8b89-rotated.jpeg,Haldiram Boondi
Haldiram Boondi Masala,haldiram-boondi-masala,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/03037bcd-f4c9-4983-a208-6759b638193f-rotated.jpeg,Haldiram Boondi Masala
Haldiram Bhujia,haldiram-bhujia,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/260e2540-c18f-48a1-bb8e-77b6673110dd-rotated.jpeg,Haldiram Bhujia
Haldiram Plain Bhujia,haldiram-plain-bhujia,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/700376b1-5bf1-46bb-baa5-3ae9839d9447-rotated.jpeg,Haldiram Plain Bhujia
Haldiram Bombay Mix,haldiram-bombay-mix,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/253bd543-6a72-4d48-a56a-b6c148bcfef7-rotated.jpeg,Haldiram Bombay Mix
Haldiram Dal Biji,haldiram-dal-biji,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/d0dc4355-efcc-4ddc-bddf-5e33052a553c-rotated.jpeg,Haldiram Dal Biji
Haldiram Sountern Delights Chakoli,haldiram-sountern-delights-chakoli,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/71408bd3-3fea-4bab-86be-9f4f0ff6d555.jpeg,Haldiram Sountern Delights Chakoli
Haldiram Punjabi Tadka,haldiram-punjabi-tadka,snacks-crisps,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/ccc4d4f4-c2be-40bc-b5ef-306a318779f0.jpeg,Haldiram Punjabi Tadka
Haldiram Long Sev 200g,haldiram-long-sev-200g,snacks-crisps,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/e11c679b-dd13-4576-8b6f-672d5e63bd0e-rotated.jpeg,Haldiram Long Sev 200g
Haldiram Dilli Style Choley 300g,haldiram-dilli-style-choley-300g,ready-meals,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/5e6f3d80-16bd-4df7-8243-c21d3cc866a0.jpeg,Haldiram Dilli Style Choley 300g
Haldiram Vegetable Pulao 300g,haldiram-vegetable-pulao-300g,ready-meals,4.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/432ce8b5-83f7-49ea-a9ca-57abe4c27b23.jpeg,Haldiram Vegetable Pulao 300g
Haldiram Dal Tadka 300g,haldiram-dal-tadka-300g,ready-meals,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/639efc0a-7872-4b82-8d93-a4cd741ee849.jpeg,Haldiram Dal Tadka 300g
Ashoka Chana Pulao 280g,ashoka-chana-pulao-280g,ready-meals,2.99,,no,https://umamifoods.ie/wp-content/uploads/2024/06/1965854d-757c-4cc1-9782-fd5a8df53632.jpeg,Ashoka Chana Pulao 280g
Haldiram Dal Palak 300g,haldiram-dal-palak-300g,ready-meals,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/4c702c04-e416-447e-b952-a5da16f4c602.jpeg,Haldiram Dal Palak 300g
Haldiram Dal Makhani 300g,haldiram-dal-makhani-300g,ready-meals,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/f2a2f2b4-b4b9-4a7e-ab44-b149585e43aa.jpeg,Haldiram Dal Makhani 300g
MTR Dal Fry 300g,mtr-dal-fry-300g,ready-meals,2.49,,no,https://umamifoods.ie/wp-content/uploads/2024/06/644652d8-0a06-43cf-b961-e5e23a40128b.jpeg,MTR Dal Fry 300g
AliBaba Premium Gram Flour (Besan) 2KG,alibaba-premium-gram-flour-besan-2kg,grocery-staples,5.99,,no,https://umamifoods.ie/wp-content/uploads/2024/06/77e6c90a-9c98-40c5-9b23-62c496ce87ca.jpeg,AliBaba Premium Gram Flour (Besan) 2KG
AliBaba Premium Gram Flour (Besan) 1KG,alibaba-premium-gram-flour-besan-1kg,powder-grains,3.49,,no,https://umamifoods.ie/wp-content/uploads/2024/06/77e6c90a-9c98-40c5-9b23-62c496ce87ca.jpeg,AliBaba Premium Gram Flour (Besan) 1KG
Aytac Quality Plain Flour 5KG,aytac-quality-plain-flour-5kg,flours-atta,8.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/4f099e88-6b94-4d73-90e5-4213deb665a5.jpeg,Aytac Quality Plain Flour 5KG
Aytac Quality Plain Flour 1kg,aytac-quality-plain-flour-1kg,flours-atta,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/4f099e88-6b94-4d73-90e5-4213deb665a5.jpeg,Aytac Quality Plain Flour 1kg
Ali Baba Gram Flour (Besan) 1KG,ali-baba-gram-flour-besan-1kg,wheat-grains,2.49,,no,https://umamifoods.ie/wp-content/uploads/2024/06/2d5e8796-b4d4-4f5c-b850-729e38231132.jpeg,Ali Baba Gram Flour (Besan) 1KG
Ali Baba Gram Flour (Besan) 2KG,ali-baba-gram-flour-besan-2kg,wheat-grains,4.99,,no,https://umamifoods.ie/wp-content/uploads/2024/06/2d5e8796-b4d4-4f5c-b850-729e38231132.jpeg,Ali Baba Gram Flour (Besan) 2KG
Viswas Garam Masala 100g,viswas-garam-masala-100g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/1d90bb6b-3c71-4d85-8bec-5e7e0ad17516.jpeg,Viswas Garam Masala 100g
Viswas Rasam Powder 200g,viswas-rasam-powder-200g,spices,1.39,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/1112d39b-14b8-48d6-8263-96cf758df978.jpeg,Viswas Rasam Powder 200g
Viswas Fish Masala 160g,viswas-fish-masala-160g,spices,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/06cc2cbb-dbd3-4eeb-9a4a-1671c351ec02.jpeg,Viswas Fish Masala 160g
Double Horse Garam Masala 100g,double-horse-garam-masala-100g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/167891a8-0888-4ede-ae06-39e5d78cc108.jpeg,Double Horse Garam Masala 100g
Viswas Meat Masala 160g,viswas-meat-masala-160g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/5394c433-426e-4525-b936-0c93378e41d2.jpeg,Viswas Meat Masala 160g
Double Horse Meat Masala 200g,double-horse-meat-masala-200g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/55a9c86d-ee18-4a88-8c93-157b98267d16-3.jpeg,Double Horse Meat Masala 200g
National Chicken Hara Hyderabadi,national-chicken-hara-hyderabadi,spices,1.99,,no,https://umamifoods.ie/wp-content/uploads/2024/06/1475857d-a01c-428c-aa6a-09c4868b1341.jpeg,National Chicken Hara Hyderabadi 38g
National Lahori Chargha 40g e,national-lahori-chargha-40g-e,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/9387859d-c301-4e27-a515-baee9f64e5d9.jpeg,National Lahori Chargha 40g e
Shan Easy Cook Haleem Mix 300g,shan-easy-cook-haleem-mix-300g,spices,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/d9bcdc1b-f953-434a-914a-899ee5792ae0.jpeg,Shan Easy Cook Haleem Mix 300g
National Chicken Tandoori 41g e,national-chicken-tandoori-41g-e,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/381eb5d2-e5f1-4020-82bd-12592b4e22cc.jpeg,National Chicken Tandoori 41g e
National Chicken Tikka 44g,national-chicken-tikka-44g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/259ea584-1002-4a21-90cc-2b32700f88df.jpeg,National Chicken Tikka 44g
National Beef Biryani 39g e,national-beef-biryani-39g-e,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/5a49d93b-18b1-4bbf-a650-cd4a60b21dc0.jpeg,National Beef Biryani 39g e
National Bombay Biryani 55g,national-bombay-biryani-55g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/01ebadfa-d439-4c2f-b619-86f13f3c2349.jpeg,National Bombay Biryani 55g
Radhuni Biryani Masala 40g,radhuni-biryani-masala-40g,spices,1.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/0fd716ef-24ae-4f6e-bf97-1b6e46686066.jpeg,Radhuni Biryani Masala 40g
Radhuni Chicken Masala 100g,radhuni-chicken-masala-100g,spices,1.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/12f34020-a58a-4abe-b1ff-f4cfb294eae0.jpeg,Radhuni Chicken Masala 100g
Radhuni Butter Chicken Masala 45g,radhuni-butter-chicken-masala-45g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/ab51c41c-84db-48f7-9148-5d5530066c57.jpeg,Radhuni Butter Chicken Masala 45g
Radhuni Tehari Masala 45g,radhuni-tehari-masala-45g,spices,1.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/e40da361-87d0-4cd4-903f-df21ea747081.jpeg,Radhuni Tehari Masala 45g
Radhuni Chatpati Masala 50g,radhuni-chatpati-masala-50g,spices,1.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/cb5ab117-ee3d-4e39-ad1c-adb7f85bee95.jpeg,Radhuni Chatpati Masala 50g
Radhuni Hyderabadi Biryani Masala 45g,radhuni-hyderabadi-biryani-masala-45g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/e5861603-7ff8-49dd-9383-9db7ae1c7f7c.jpeg,Radhuni Hyderabadi Biryani Masala 45g
Double Horse Egg Roast Masala 140g,double-horse-egg-roast-masala-140g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/55a9c86d-ee18-4a88-8c93-157b98267d16-2.jpeg,Double Horse Egg Roast Masala 140g
National Fish Masala 40g,national-fish-masala-40g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/ae73ed90-0f9a-4f4b-9c28-3f2d8e6845cb.jpeg,National Fish Masala 40g
National White Karahi 40g e,national-white-karahi-40g-e,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/225da9a5-651a-4491-868c-522e8ed6a2c7.jpeg,National White Karahi 40g e
National Pulao Mix 70g e,national-pulao-mix-70g-e,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/69cd0b96-6caa-430c-a11d-4837dcd06f0b.jpeg,National Pulao Mix 70g e
National Sindhi Biryani 41g e,national-sindhi-biryani-41g-e,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/9396ff0b-0ae1-4f40-9125-1a8d1db93dc6.jpeg,National Sindhi Biryani 41g e
National Biryani 39g,national-biryani-39g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/66dcacf1-6dab-477a-91e9-5de83758d5ee.jpeg,National Biryani 39g
National Chicken Biryani 39g,national-chicken-biryani-39g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/1027ad2d-e5ff-4245-9565-4ec6917b7766.jpeg,National Chicken Biryani 39g
National Dehli Nihari 56g,national-dehli-nihari-56g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/81ae94f4-d855-43b9-87dd-6a5d7a9774eb.jpeg,National Dehli Nihari 56g
National Dahi Bara Mix 150g,national-dahi-bara-mix-150g,spices,1.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/0c1a4913-df4e-4072-8ea8-cb711fcc92ca.jpeg,National Dahi Bara Mix 150g
Shan Shahi Haleem Mix 300g,shan-shahi-haleem-mix-300g,spices,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/12f10bc2-855e-41d1-9720-b8ea7f3667d0.jpeg,Shan Shahi Haleem Mix 300g
National Shami Kabab 45g,national-shami-kabab-45g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/154d0a55-26e7-40e1-8b6c-0ea34f5fd26f.jpeg,National Shami Kabab 45g
National Qourma Masala 43g,national-qourma-masala-43g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/783596ad-2a44-4039-8b4c-79c227bfad02.jpeg,National Qourma Masala 43g
National Mutton Biryani 39g e,national-mutton-biryani-39g-e,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/c8eab790-d2b0-4d1e-9b11-409b103f6618.jpeg,National Mutton Biryani 39g e
National Chapli Kabab 72g,national-chapli-kabab-72g,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/e470d4af-e96b-4b0e-a8ac-30f38513821b.jpeg,National Chapli Kabab 72g
National Malai Tikka 30g e,national-malai-tikka-30g-e,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/4221db85-f5c7-48b1-a3a8-f606a6008244.jpeg,National Malai Tikka 30g e
National Daal Makhni 37g e,national-daal-makhni-37g-e,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/83c69373-b865-4ed0-b396-c6c7c7bc714d.jpeg,National Daal Makhni 37g e
National Murgh Cholay 43g e,national-murgh-cholay-43g-e,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/c1892d8f-04b2-4821-85a1-c208345614f8.jpeg,National Murgh Cholay 43g e
National Nihari 56g e,national-nihari-56g-e,spices,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/9e03b3af-f5b9-4379-bf0a-b754ba2a0d35.jpeg,National Nihari 56g e
Laziza Kofta Masala 130g,laziza-kofta-masala-130g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/bd02dedf-ff18-49a6-a14e-d10568ca0adc.jpeg,Laziza Kofta Masala 130g
Laziza Karahi/Fry Meat Masala 100g,laziza-karahi-fry-meat-masala-100g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/2eea2fda-c21f-483b-ad9b-3af108406422.jpeg,Laziza Karahi/Fry Meat Masala 100g
Laziza Fish Masala 100g,laziza-fish-masala-100g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/985b6367-eee8-49af-ae4e-21bab525151e.jpeg,Laziza Fish Masala 100g
Laziza Tikka Botti 100g,laziza-tikka-botti-100g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/62662d1b-19ce-4b05-866c-1c88929e9dcd.jpeg,Laziza Tikka Botti 100g
Laziza Plum Chutney Mix 275g,laziza-plum-chutney-mix-275g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/3517cb94-a8c7-4889-babd-e8794d7dd25c.jpeg,Laziza Plum Chutney Mix 275g
Laziza Chicken Tikka 100g,laziza-chicken-tikka-100g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/3ef37a31-527a-4e53-8da4-697a76088172.jpeg,Laziza Chicken Tikka 100g
Laziza Lahori Chargha 100g,laziza-lahori-chargha-100g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/9f96f1ed-044d-44c8-a3cd-2ac662878554.jpeg,Laziza Lahori Chargha 100g
Laziza Qeema Masala 100g,laziza-qeema-masala-100g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/8df5b104-8bb4-4785-8f25-07f739dd2428.jpeg,Laziza Qeema Masala 100g
Laziza Stew Masala 80g,laziza-stew-masala-80g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2024/06/ebcc628a-be05-4306-8ee0-ee65b4e783a3.jpeg,Laziza Stew Masala 80g
Priya Chili Chicken Masala 50g,priya-chili-chicken-masala-50g,spices,1.49,,no,https://umamifoods.ie/wp-content/uploads/2024/06/67c49a38-d93c-4f54-a6a7-8407df9fdd4a.jpeg,Priya Chili Chicken Masala 50g
Priya Hyderabadi Mutton Biryani Masala 50g,priya-hyderabadi-mutton-biryani-masala-50g,spices,1.49,,no,https://umamifoods.ie/wp-content/uploads/2024/06/7f7927d0-ac68-458f-99b2-4b092753375d.jpeg,Priya Hyderabadi Mutton Biryani Masala 50g
Priya Andhra Chicken Masala 50g,priya-andhra-chicken-masala-50g,spices,1.49,,no,https://umamifoods.ie/wp-content/uploads/2024/06/05018b3f-55e4-4670-9fc5-b426431c8f91.jpeg,Priya Andhra Chicken Masala 50g
